2101 207 s
2170 246 s
2023 0 s
2161 305 s
1512 123 s
1483 0 s
1585 0 s
1717 0 s
2134 140 s
2023 0 s
1872 0 s
1869 140 s
1961 0 s
1790 0 s
1797 72 s
1752 50 s
1624 0 s
2197 0 s
1977 44 s
2076 0 s
2213 0 s
2085 0 s
2268 0 s
2592 0 s
2415 0 s
2007 150 s
2226 0 s
2280 229 s
2357 0 s
1818 42 s
1769 0 s
2098 0 s
2607 375 s
2083 0 s
2138 100 s
2036 0 s
2300 0 s
2105 0 s
2485 138 s
1648 133 s
2257 0 s
2076 0 s
2464 34 s
2645 0 s
2247 86 s
1532 0 s
2745 349 s
2945 352 s
2261 0 s
2038 63 s
1885 0 s
2963 100 s
2911 345 s
2808 68 s
2806 34 s
2562 102 s
3199 0 s
2455 0 s
1984 32 s
1781 0 s
3002 284 s
3031 166 s
3007 78 s
2364 54 s
3143 164 s
3392 300 s
2812 0 s
3252 328 s
2035 0 s
2637 48 s
2883 0 s
3013 68 s
2820 92 s
3275 96 s
2996 0 s
3629 528 s
2227 0 s
3495 234 s
3273 196 s
3229 42 s
3382 200 s
1689 0 s
2631 0 s
3029 76 s
1712 0 s
3642 370 s
3228 142 s
3491 191 s
3011 34 s
2587 0 s
4227 483 s
3457 433 s
3734 423 s
3187 84 s
2586 0 s
2345 0 s
3655 0 s
2380 0 s
2819 0 s
3656 0 s
3753 255 s
2907 0 s
4091 46 s
3402 0 s
3954 0 s
3373 32 s
3285 0 s
2708 134 s
3771 64 s
3594 0 s
3451 0 s
2064 0 s
3580 293 s
2957 36 s
4857 731 s
2975 32 s
4080 457 s
4736 586 s
3063 0 s
3423 0 s
4799 667 s
3168 0 s
4021 195 s
4152 402 s
2881 0 s
3390 128 s
3433 0 s
3792 66 s
4903 601 s
3614 34 s
4325 204 s
3291 0 s
2878 86 s
4921 649 s
3013 0 s
4254 147 s
3265 58 s
4162 0 s
3494 0 s
4508 318 s
3741 0 s
3233 135 s
3970 102 s
4561 390 s
4347 344 s
5324 794 s
3711 0 s
3861 40 s
3604 0 s
4944 253 s
3176 58 s
2177 0 s
5205 605 s
4554 156 s
3934 86 s
4707 308 s
3450 0 s
3573 98 s
3182 0 s
4560 375 s
4043 132 s
5320 190 s
3141 0 s
3031 0 s
4804 0 s
4536 46 s
3431 0 s
4413 0 s
3509 176 s
4881 312 s
5038 0 s
4450 117 s
3327 50 s
4737 220 s
4654 104 s
4584 0 s
4962 257 s
3834 88 s
5496 387 s
4404 275 s
4879 108 s
3616 0 s
4651 185 s
4797 214 s
2994 0 s
3635 0 s
5493 458 s
4185 0 s
5520 488 s
4848 184 s
3910 166 s
5106 107 s
3787 56 s
5405 446 s
4833 74 s
4973 373 s
4349 0 s
5126 114 s
4405 0 s
3315 0 s
4061 166 s
