4207 531 s
3768 383 s
3475 0 s
3682 78 s
4031 182 s
3433 64 s
4632 749 s
4241 451 s
4178 235 s
3945 0 s
3839 695 s
4674 831 s
3375 78 s
4577 854 s
3534 66 s
4165 495 s
4043 431 s
4388 139 s
3772 66 s
3821 161 s
4534 541 s
4066 377 s
4511 478 s
4381 0 s
4515 408 s
4596 90 s
4167 340 s
3814 0 s
4246 376 s
4453 154 s
4630 348 s
5100 672 s
4382 671 s
4848 136 s
3991 42 s
3884 236 s
4393 459 s
4566 366 s
4656 877 s
3658 56 s
4801 670 s
4680 508 s
4741 540 s
4368 300 s
4337 0 s
3561 0 s
4878 353 s
4998 421 s
4791 623 s
4552 650 s
4638 847 s
5063 689 s
4741 816 s
4300 230 s
4047 308 s
4567 86 s
4954 871 s
4398 296 s
4327 238 s
5032 770 s
4608 571 s
4896 670 s
5202 594 s
4693 408 s
4231 36 s
4996 351 s
4718 300 s
4216 0 s
4935 443 s
4759 296 s
5379 0 s
4535 419 s
5225 722 s
4257 53 s
4620 206 s
4636 462 s
4764 390 s
4962 667 s
4912 698 s
4209 139 s
4851 174 s
4698 226 s
5753 864 s
4422 425 s
4038 120 s
3823 44 s
5182 264 s
4291 249 s
4019 0 s
4214 488 s
4544 427 s
4738 542 s
4129 206 s
4100 0 s
5011 593 s
4224 34 s
4946 459 s
5071 985 s
4689 376 s
4617 617 s
5247 650 s
4722 160 s
4991 526 s
5059 280 s
5235 553 s
5249 515 s
4813 158 s
5639 1023 s
5193 564 s
5674 1031 s
5187 586 s
4632 216 s
5136 539 s
5158 475 s
4034 0 s
4680 156 s
5232 448 s
4524 521 s
5663 731 s
4515 40 s
5528 889 s
5005 630 s
5304 384 s
5518 478 s
4664 458 s
5751 967 s
5047 147 s
5240 713 s
5599 584 s
5245 460 s
5311 522 s
4905 423 s
5559 664 s
4891 586 s
4597 0 s
5441 209 s
4543 34 s
4529 186 s
5184 538 s
5285 250 s
5342 186 s
4852 232 s
5881 915 s
4683 103 s
4904 0 s
5693 689 s
5387 257 s
5724 116 s
4413 38 s
5882 926 s
5106 56 s
5507 532 s
5370 465 s
4314 210 s
5685 80 s
5850 604 s
5549 695 s
5319 426 s
5385 206 s
5885 1099 s
5614 252 s
6151 961 s
6181 408 s
4880 52 s
4418 0 s
5619 287 s
5496 111 s
6329 918 s
5295 616 s
4787 228 s
4146 0 s
5957 589 s
5808 577 s
5652 925 s
5809 406 s
5860 694 s
4514 34 s
4953 73 s
5388 398 s
5440 698 s
6379 994 s
6346 1382 s
5311 406 s
5485 356 s
6434 1141 s
5837 316 s
5699 616 s
5492 361 s
5061 270 s
6567 785 s
5964 678 s
5767 476 s
6357 364 s
6501 1017 s
5968 641 s
6723 721 s
6614 939 s
5437 568 s
5597 132 s
5919 289 s
